Source Link,Date  of adding Lead,Business Name,Location,Description of Business Operations,Asking Price,Revenue,Cash Flow or EBITDA,FF&E value,Real Estate information (if available),Calculated Profit Margin,Estimated Payback Period,Master Score ,SBA ,,Worker
https://www.bizbuysell.com/Business-Opportunity/quick-sale-prime-location-pizza-store-doing-13k-to-14k-a-week/2336004/,,Quick Sale $$$- Prime location Pizza Store doing 13k to 14k a week.,"Passaic County, NJ","Prime location pizza store is located on a main street in Passaic County,New Jersey. This location has been in the business for last 25 years and offers array of authentic Italian dishes like, plain...",$155000,$720000,$140000,N/A,,19.44,1.11,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/american-restaurant-and-pizza-parlor-doing-40k-a-wk-in-essex-county-nj/2335872/,,"American Restaurant & Pizza Parlor doing $40k a wk in Essex County,NJ","Essex County, NJ","Located in a well know high traffic zone within Essex County, NJ., this Pizza Parlour and Coctail Restaurant has just come in the market, one of its kind where the guests can relax, enjoy drinks and...",$999000,$2000000,$255000,N/A,,12.75,3.92,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/thriving-turnkey-pharmacy-opportunity/2335624/,,Thriving Turnkey Pharmacy Opportunity,"Monmouth County, NJ","LISTING ID # 36736 This newly renovated and remodeled pharmacy is ideally situated in the heart of a bustling New Jersey on a main highway, ensuring high visibility and steady customer traffic. The...",$675000,$850000,$180000,"$200,000",,21.18,3.75,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/school-bus-transport-company-for-sale/2335600/,,School Bus Transport Company for Sale,"Essex County, NJ","LISTING ID # 36735 A very profitable school bus company located in Essex County, New Jersey has become available. Complete with 38 Routes, 26 vehicles, and a staff that includes the Seller’s family...",$6300000,$3300000,$1500000,"$600,000",,45.45,4.2,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/under-contract-convenience-store-doing-30-000-wk-in-union-county-nj/2307248/,,"UNDER CONTRACT/Convenience Store doing $30,000 Wk in Union County, NJ","Union County, NJ","This prime location prestigious convenience store and deli is voted #1 in this region.This stand alone building is one of its kind in the region,the average sale is $3900-$4000 per day. Additional...",$499000,$1450000,$240000,"$35,000",,16.55,2.08,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/profitable-pharmacy-for-sale-in-new-jersey/2335326/,,Profitable Pharmacy for Sale in New Jersey,"Bergen County, NJ","LISTING ID # 36734 The Seller of a profitable pharmacy in Bergen County, New Jersey has put his business up for sale after 16 years in the business. This is a long-established pharmacy in a fabulous...",$425000,$1800000,$175000,N/A,,9.72,2.43,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/school-bus-company-for-sale-in-new-jersey/2335212/,,School Bus Company for Sale in New Jersey,"Essex County, NJ","LISTING ID # 36465 A high volume, high profit school bus company located in Essex County, New Jersey has come on the market. After 30 years in this business, the owners are burnt out and are ready to...",$5500000,$4000000,$1800000,"$1,500,000",,45,3.06,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/italian-byob-restaurant-for-sale-in-new-jersey/2335130/,,Italian BYOB Restaurant for Sale in New Jersey,"Atlantic County, NJ","LISTING ID # 36569 Attention restaurateurs! Don’t miss this exceptional opportunity to own a well-established, beautifully renovated Italian BYOB restaurant in Atlantic County, New Jersey. Situated in...",$200000,$300000,$100000,"$160,000",,33.33,2,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/established-popular-american-grill/2301959/,,"Established, Popular American Grill","Essex County, NJ","Fantastic Opportunity to Own a Thriving Restaurant in Essex County! This charming restaurant, once a cozy diner, has been thoughtfully transformed into a delightful eatery while preserving its...",$339000,$1000000,$199000,N/A,,19.9,1.7,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/seller-financing-available-25year-etsab-day-care-center/2222009/,,Seller Financing Available 25year + Etsab Day Care Center,"Jersey City, NJ","**Seller Financing Available** Welcome to the heart of Jersey City, where opportunity meets community care! Established in 1997, this esteemed Day Care Center has been a cornerstone of early childhood...",$1250000,$650000,$400000,"$100,000",,61.54,3.13,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/personal-protective-equipment-distributor-for-sale/2334900/,,Personal Protective Equipment Distributor for Sale,"Bergen County, NJ",LISTING ID # 33770 Huge pre and post Covid business opportunity. 15-year- old PPE (Personal Protection Equipment) distribution company. 4 major Vendor suppliers. Seller is the preferred vendor for one...,$425000,$367000,$105000,N/A,,28.61,4.05,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/restaurant-in-affluent-neighborhood/2334895/,,Restaurant in Affluent Neighborhood,"Livingston, NJ",Discover a well-established full-service restaurant nestled in the heart of Livingston NJ a vibrant neighborhood. This beloved dining destination boasts a loyal following from both local residents and...,$499000,$1550000,$250000,"$250,000",,16.13,2,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/physical-therapy-practice-for-sale-in-union-county/2334879/,,Physical Therapy Practice for Sale in Union County,"Union County, NJ","LISTING ID # 34684 Established Physical Therapy practice located in an upper middle-class New Jersey town, newly built 3 years ago, is now available for purchase. With 85% of their business coming...",$1400000,$837758,$539000,"$200,000",,64.34,2.6,,No,,Zohaib Tariq
North Carolina,,,,,,,,,,,,,,,
https://www.bizbuysell.com/Business-Opportunity/33-fedex-pandd-routes-central-north-carolina/2334767/,,33 FedEx P&D Routes - Central North Carolina,North Carolina,"Own a large, profitable operation with a strong management team! › 33 P&D Routes › 50 Trucks › Three full-time managers on staff to handle the daily operational tasks of the business. › The territory...",$4500000,$4226792,$1008093,N/A,,23.85,4.46,,Yes,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/sba-pre-qualified-10-year-old-real-estate-content-platform/2334375/,,SBA Pre-Qualified: 10-Year-Old Real Estate Content Platform,North Carolina,"Started in 2013, this established business has grown into a thriving content platform that helps real estate professionals engage with their audiences in memorable ways. Currently generating $1.16M in...",$1100000,$1162563,$387655,N/A,,33.34,2.84,,Yes,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/12-fedex-pandd-routes-western-north-carolina/2281749/,,12 FedEx P&D Routes - Western North Carolina,North Carolina,Own a profitable operation with a newer fleet! › 12 P&D Routes › 1 Manager › Spare trucks available for overflow and maintenance needs. › Full-time manager on staff to handle the daily operational...,$1000000,$1258264,$248791,N/A,,19.77,4.02,,Yes,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/digital-transformation-agency-with-monthly-recurring-revenue-contracts/2329346/,,Digital Transformation Agency with Monthly Recurring Revenue Contracts,"Raleigh, NC","This digital transformation agency has provided software development, ERP, web applications, artificial intelligence, and other SaaS products for over 20 years to its B2B clients. The company...",$N?A,$1653331,$667000,N/A,,40.34,,,Yes,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/profitable-home-service-franchise/2327311/,,Profitable Home Service Franchise,"Cary, NC",This business is an established home service franchise. It was launched in January of 2020 and is ready for a new owner to take it to the next level after four steady years of profitability: Core...,$300000,$363000,$123000,N/A,,33.88,2.44,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/well-established-multi-state-distributor-owners-retiring/2178021/,,Well Established Multi State Distributor. Owners Retiring,"Clemmons, NC","Currently under contract! We are not excepting new offers at this time. Our company is Currently servicing 1800 plus C-Stores and Truck stops throughout the Southeast United States in Alabama,...",$1500000,$4100000,$350000,"$20,000",,8.54,4.29,,Yes,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/fast-growing-plastics-manufacturing-company/2129307/,,Fast-growing Plastics Manufacturing Company,North Carolina,"This North Carolina-based plastics manufacturer specializes in a wide range of plastic materials, as well as product and tooling design. The company has experienced significant growth, with revenue up...",$N/A,$6600000,$1135000,N/A,,17.2,,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/profitable-franchise-resale-in-the-home-service-industry/2319950/,,Profitable Franchise Resale in the Home Service Industry,"Cary, NC","Established home service franchise in business since 2020. After four steady years of profitability, this business is ready for a new owner to take it to the next level. Core Services: -Window...",$300000,$400000,$100000,N/A,,25,3,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/booming-moving-company-with-existing-and-growing-revenues/2272421/,,Booming Moving Company with Existing and Growing Revenues,"Wilmington, NC",Great business with existing revenue and existing recurring clients. Why start from scratch when you can start with revenues? Great opportunity for expansion with a rapidly growing national brand....,$495000,$989000,$989000,"$2,500",,100,0.5,,Yes,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/sale-pending-150k-yr-opp-with-well-established-k-12-learning-center/2303308/,,SALE PENDING: 150k+/yr opp. with well-established K-12 Learning Center,"Durham, NC","OFFER: Take over a well-established premier, profitable after school Math and Read learning center in Durham, NC. Known for its caring learning environment for almost fourteen years. It provides a...",$525000,$392000,$178000,N/A,,45.41,2.95,,No,,Zohaib Tariq
https://www.bizbuysell.com/Business-Opportunity/flowers-bread-route-boone-nc/2329750/,,"Flowers Bread Route, Boone, NC","Boone, NC","Flowers Bread Route distributorship for sale in the Boone, North Carolina region for $189,000! Company related financing available with an estimated $80,00 down. In addition, a 10% cash reserve of the...",$189000,$661671,$118392,N/A,,17.89,1.6,,No,,Zohaib Tariq
