Business Name,Website URL,Contact (General email address),Person Email,Industry,Products they sell,Worker,,,,,,,,,,,,,,,,,,,
Petardos Welcome,http://www.petardoswelcome.com,hello@welcomefiestas.com,,Retail,"Rockets, Candles",Aaron,,,,,,,,,,,,,,,,,,,
Cosmética y parafarmacia online FarmaciaGranVía216,http://www.farmaciagranvia216.es,info@farmaciagranvia216.es,,Retail,Cosmetics,Aaron,,,,,,,,,,,,,,,,,,,
Crokis Moda,http://www.crokismoda.es,crokismoda@gmail.com,,Retail,Apparel and fashion,Aaron,,,,,,,,,,,,,,,,,,,
Vitae Store,http://www.vitaestore.com,info@vitaestore.com,,Retail,"obsidian massager, nephrite jade egg kit, 2 menstrual panties",Aaron,,,,,,,,,,,,,,,,,,,
HERITAGE STOCKS,http://www.heritagestocks.com,info@heritagestocks.com,,Retail,Automotive Products,Aaron,,,,,,,,,,,,,,,,,,,
Bike to deliver,http://www.biketodeliver.com,info@biketodeliver.com,,Retail,Workshop Products,Aaron,,,,,,,,,,,,,,,,,,,
Elliot Motors,http://www.elliotmotorsbcn.com,sales@elliotmotorsbcn.com,,Retail,Bikes,Aaron,,,,,,,,,,,,,,,,,,,
BCN SHOPPING,http://www.diamina.eu,info@diamina.eu,,Retail,Diamond,Aaron,,,,,,,,,,,,,,,,,,,
E-twow Center Barcelona,http://www.etwow.es,info@etwow.es,,Retail,Scooties,Aaron,,,,,,,,,,,,,,,,,,,
Vitrallet Studio,http://www.vitrallet.com,vitrallet@gmail.com,,Retail,Apparel and fashion,Aaron,,,,,,,,,,,,,,,,,,,
4-photos.cat,http://www.4photos.cat,info@4photos.cat,,Retail,"Magnets, Keychains, Bookmarks, Notebooks, Bags, Mugs, Photos, Posters",Aaron,,,,,,,,,,,,,,,,,,,
Coses de Casa,http://www.cosesdecasa.com,hola@cosesdecasa.com,,Retail,"Kitchen Products, Children Products, Babies Products, Bags and toiletries Products",Aaron,,,,,,,,,,,,,,,,,,,
TG Cars,http://www.tgcars.es,jordi@tgcars.es,,Retail,Car,Aaron,,,,,,,,,,,,,,,,,,,
Flors Eugenia,http://www.florseugenia.com,florseugenia@hotmail.com,,Retail,Flowers,Aaron,,,,,,,,,,,,,,,,,,,
miraqueta.com,http://www.miraqueta.com,miraqueta@miraqueta.com,,Retail,Padel Rackets,Aaron,,,,,,,,,,,,,,,,,,,
Stars Complements,http://www.starscomplements.com,starscomplementsbcn@hotmail.com,,Retail,"Clothes, Skirts, Footwear, Bags, Accessories",Aaron,,,,,,,,,,,,,,,,,,,
EasyCoverZ,http://www.easycoverz.com,info@easycoverz.com,,Retail,Mobiles,Aaron,,,,,,,,,,,,,,,,,,,
SPEEM,http://www.speem.es,contact@speem.es,,Retail,"SPARE PARTS, INDUSTRIAL, WHITE LINE / HOTEL INDUSTRY",Aaron,,,,,,,,,,,,,,,,,,,
CatSHOP... by ADIRA,http://www.catshopbyadira.com,catshopbyadira@gmail.com,,Retail,Pet Shop,Aaron,,,,,,,,,,,,,,,,,,,
Floristeria Yuca,http://www.floristeriayuca.com,info@floristeriayuca.com,,Retail,Flowers,Aaron,,,,,,,,,,,,,,,,,,,
Castells Bicicletes,http://www.castellsbicicletes.com,info@castellsbicicletes.com,,Retail,Bicycles,Aaron,,,,,,,,,,,,,,,,,,,
LaLaiaShop.com,http://www.lalaiashop.com,lalaiapapereria@gmail.com,,Retail,Magic cubes,Aaron,,,,,,,,,,,,,,,,,,,
Esencial Cool,http://www.esencialcool.com,info@esencialcool.com,,Retail,Home & Appliance,Aaron,,,,,,,,,,,,,,,,,,,
Mediterranean Objects,http://www.mtobjects.com,info@mtobjects.com,,Retail,Home & Appliance,Aaron,,,,,,,,,,,,,,,,,,,
FD PROMOCIONES ,http://www.fdpromociones.com,star@fdpromociones.com,,Retail,Bags and Accessories,Aaron,,,,,,,,,,,,,,,,,,,
FramedGang,http://www.framedgang.com,hello@framedgang.com,,Retail,Apparel and fashion,Aaron,,,,,,,,,,,,,,,,,,,
The Perfumery Barcelona,http://www.theperfumerybarcelona.com,info@theperfumerybarcelona.com,,Retail,Perfumes,Aaron,,,,,,,,,,,,,,,,,,,
Panaram,http://www.panaramtoys.com,hola@panaramtoys.com,,Retail,School Products,Aaron,,,,,,,,,,,,,,,,,,,
#DeJaïReTa,http://www.dejaireta.com,info@dejaireta.com,,Retail,Bag Packs,Aaron,,,,,,,,,,,,,,,,,,,
Lenceriaseduction,http://www.lenceriaseduction.es,contacto@lenceriaseduction.es,,Retail,Lace Bondage Dress,Aaron,,,,,,,,,,,,,,,,,,,
Página principal de Catalibros,http://www.catalibros.com,catalogo@catalibros.com,,Retail,Books and Novels,Aaron,,,,,,,,,,,,,,,,,,,
inGenio BCN Games,http://www.ingeniobcn.com,ingenio@ingeniobcn.es,,Retail,Indoor Games,Aaron,,,,,,,,,,,,,,,,,,,
koroto,http://www.korotobcn.com,koroto@korotobcn.com,,Retail,Footwear,Aaron,,,,,,,,,,,,,,,,,,,
Casimirodanza,http://www.casimirodanza.es,tienda@casimirodanza.es,,Retail,"Footwear, Dance Clothes, Accessories, Bags, Jewelry, Stationery",Aaron,,,,,,,,,,,,,,,,,,,
Mis Sillas de Oficina,http://www.missillasdeoficina.com,comercial@missillasdeoficina.com,,Retail,Chair and desks,Aaron,,,,,,,,,,,,,,,,,,,
Pastelería PAIC,http://www.pasteleriapaic.com,mariadolores@cadelpsa.es,,Retail,Bakery Products,Aaron,,,,,,,,,,,,,,,,,,,
OUTLET SABATES,http://www.outletsabates.com,hola@outletsabates.com,,Retail,Footwear,Aaron,,,,,,,,,,,,,,,,,,,
Mochilas13,http://www.mochilas13.com,info@mochilas13.com,,Retail,Bag Packs,Aaron,,,,,,,,,,,,,,,,,,,
Unusual Blends,http://www.unusualblends.com,info@unusualblends.com,,Retail,"Organic drink, Juices",Aaron,,,,,,,,,,,,,,,,,,,
KIT CAR 43,http://www.kitcar43.com,kitcar43@kitcar43.com,,Retail,Car Toys,Aaron,,,,,,,,,,,,,,,,,,,
Tot Pati,http://www.totpati.com,totpatibcn@gmail.com,,Retail,Skating Shoes,Aaron,,,,,,,,,,,,,,,,,,,
FungusLess,http://www.fungusless.com,info@fungusless.com,,Retail,Medical Products,Aaron,,,,,,,,,,,,,,,,,,,
Fusta’m,http://www.fustam.cat,info@fustam.cat,,Retail,Home & Appliance,Aaron,,,,,,,,,,,,,,,,,,,
Chd Import,http://www.chdimport.com,info@chdimport.com,,Retail,Food & Beverages,Aaron,,,,,,,,,,,,,,,,,,,
Lidia Bio Salud,http://www.lidiabiosalud.com,info@lidiabiosalud.com,,Retail,Medical Products,Aaron,,,,,,,,,,,,,,,,,,,
MàsterVisi,http://www.mastervisio.com,info@mastervisio.com,,Retail,"GLASSES, ACCESSORIES",Aaron,,,,,,,,,,,,,,,,,,,
SWEEDDREAMS CBD,http://www.sweeddreamscbds.com,renzoflo31@gmail.com,,Retail,Food & Beverages,Aaron,,,,,,,,,,,,,,,,,,,
Silvia Sennacheribbo,http://www.silviasennacheribbo.com,arte@silviasennacheribbo.com,,Retail,Decoration Pieces,Aaron,,,,,,,,,,,,,,,,,,,
Twin Sittings,http://www.twinsittings.com,marta@twinsittings.com,,Retail,Keychain,Aaron,,,,,,,,,,,,,,,,,,,
ALMA DOGS,http://www.almadogs.com,guau@almadogs.com,,Retail,Dog collars,Aaron,,,,,,,,,,,,,,,,,,,
Ferretería Juli,http://www.ferreteriajulia.com,info@ferreteriajulia.com,,Retail,Electrical and Plumbing Tools,Aaron,,,,,,,,,,,,,,,,,,,
Jack The Max,http://www.jackthemax.com,hello@jackthemax.com,,Retail,SURF T-SHIRTS,Aaron,,,,,,,,,,,,,,,,,,,
Relojeria Hora Punta,http://www.relojeriahorapunta.com,info@relojeriahorapunta.com,,Retail,Jewelry,Aaron,,,,,,,,,,,,,,,,,,,
Productos Tibetanos,http://www.productostibetanos.com,mmustafa@bevertec.com,,Retail,gemstones,Aaron,,,,,,,,,,,,,,,,,,,
Sarrià Òptics,http://www.sarriaoptics.com,info@sarriaoptics.com,,Retail,Glasses,Aaron,,,,,,,,,,,,,,,,,,,
Farmacia Pararols PARTICIPA,http://www.farmaciapararols.cat,info@farmaciapararols.cat,,Retail,Cosmetics,Aaron,,,,,,,,,,,,,,,,,,,
Alvis Mobile,http://www.alvismobile.es,info@alvismobile.es,,Retail,Mobiles,Aaron,,,,,,,,,,,,,,,,,,,
NaturLove,http://www.naturlove.es,info@naturlove.es,,Retail,Cosmetics,Aaron,,,,,,,,,,,,,,,,,,,
FloraChic,http://www.florachic.com,help@florachic.com,,Retail,Flowers,Aaron,,,,,,,,,,,,,,,,,,,
BATEMAT S.A.,http://www.batemat.es,comercial@batemat.es,,Retail,money counting machine,Aaron,,,,,,,,,,,,,,,,,,,
RollBrand,http://www.rollbrand.com,contacto@rollbrand.com,,Retail,Roll Tapes,Aaron,,,,,,,,,,,,,,,,,,,
The Barclay Studio,http://www.thebarclaystudio.com,customerservice@thebarclaystudio.com,,Retail,earthen pot,Aaron,,,,,,,,,,,,,,,,,,,
Patricia Barcelona,http://www.patriciabarcelona.com,hola@patriciabarcelona.com,,Retail,Apparel and fashion,Aaron,,,,,,,,,,,,,,,,,,,
La Manual Alpargatera,http://www.lamanual.com,info@lamanual.com,,Retail,Footwear,Aaron,,,,,,,,,,,,,,,,,,,
Soler Arellano Barcelona,http://www.solerarellano-barcelona.com,info@solerarellano-barcelona.com,,Retail,furniture,Aaron,,,,,,,,,,,,,,,,,,,
Begauss,http://www.begauss.com,soporte@begauss.com,,Retail,Medical Products,Aaron,,,,,,,,,,,,,,,,,,,
La Jungle Bijoux,http://www.lajunglebijoux.com,lajunglebijoux@gmail.com,,Retail,Jewelry,Aaron,,,,,,,,,,,,,,,,,,,
Serigrafiart Print Studio,http://www.serigrafiart.com,info@serigrafiart.com,,Retail,"Workshop Products, Clothes",Aaron,,,,,,,,,,,,,,,,,,,
Möbler | Muebles nórdicos y decoración,http://www.mobler.es,contacto@mobler.es,,Retail,Accesorios,Aaron,,,,,,,,,,,,,,,,,,,
Susana Mata,http://www.susanamata.es,info@susanamata.es,,Retail,Glasses Chains and Laces,Aaron,,,,,,,,,,,,,,,,,,,
ESTANCO CASA,http://www.estancocasafuster.es,habanacigars@movistar.es,,Retail,Tools,Aaron,,,,,,,,,,,,,,,,,,,
Blanco Mobles,http://www.blancomobles.com,blanco.mobles@gmail.com,,Retail,Furniture,Aaron,,,,,,,,,,,,,,,,,,,
warao chocolates - Barcelona,http://www.waraochocolates.es,waraochocolates@gmail.com,,Retail,Bakery Food,Aaron,,,,,,,,,,,,,,,,,,,
El Gat Pirata,http://www.elgatpirata.com,elgatpirata@gmail.com,,Retail,Baby Products,Aaron,,,,,,,,,,,,,,,,,,,
Tanne Bass Corner,http://www.tannebasscorner.com,ramon@tannebasscorner.com,,Retail,Musical Instruments,Aaron,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
MsBarTrends,http://www.msbartrends.com,info@msbartrends.com,,Retail,Apparel and fashion,Ammar,,,,,,,,,,,,,,,,,,,
Tatanet Moda Infantil,http://www.tatanetmodainfantil.com,info@tatanetmodainfantil.com,,Retail,Kids Clothes,Ammar,,,,,,,,,,,,,,,,,,,
Lalala Toys,http://www.lalalatoys.com,quierolalala@gmail.com,,Retail,Clothes Potraits,Ammar,,,,,,,,,,,,,,,,,,,
HakunaBcn,http://www.hakunabcn.com,info@hakunabcn.com,,Retail,Art and Clothes,Ammar,,,,,,,,,,,,,,,,,,,
Endz Lab,http://www.endzlab.com,contact@endzlab.com,,Retail,Art and Painting,Ammar,,,,,,,,,,,,,,,,,,,
TopConcesionarios,http://www.topconcesionarios.com,info@topconcesionarios.com,,Retail,Vehicles,Ammar,,,,,,,,,,,,,,,,,,,
AUTOMOVILES CONCEPCION SL,http://www.autosconchita.com,ventas@autosconchita.com,,Retail,Vehicles,Ammar,,,,,,,,,,,,,,,,,,,
Muebles Carisma,http://www.mueblescarisma.es,info@mueblescarisma.es,,Retail,Furniture,Ammar,,,,,,,,,,,,,,,,,,,
Cottonvintage,http://www.cottonvintage.es,vintage@cottonvintage.es,,Retail,Apparel and fashion,Ammar,,,,,,,,,,,,,,,,,,,
Mr. Florist,http://www.mrflorist.eu,info@mrflorist.eu,,Retail,"Plants, Flowers and Decoration",Ammar,,,,,,,,,,,,,,,,,,,
Petritxol Xocoa,http://www.petritxol.com,petritxol.xocoa@gmail.com,,Retail,Bakery Products,Ammar,,,,,,,,,,,,,,,,,,,
Best Cakes Bcn,http://www.bestcakesbcn.com,info@bestcakesbcn.com,,Retail,Bakery Products,Ammar,,,,,,,,,,,,,,,,,,,
VEN Y COGELO,http://www.venycogelo.com,info@venycogelo.com,,Retail,Apparel and fashion,Aaron,,,,,,,,,,,,,,,,,,,
Bowaca,http://www.bowaca.com/,info@bowaca.com,,Retail,"Travel bag, Suit bag, Makeup bag",Aaron,,,,,,,,,,,,,,,,,,,
Moviraider,https://moviraider.es/,,mounir@moviraider.es,Retail,"Scooties, Helmets",Aaron,,,,,,,,,,,,,,,,,,,
Aisha Creations Macrame,http://www.aishacreations.com/,info@aishacreations.com,,Retail,Jewelry,Aaron,,,,,,,,,,,,,,,,,,,
JA FUENTES NAJAS SL,http://www.federopticosfuentesnajas.com/,fuentesnajas@sevillavision.com,,Retail,Glasses,Aaron,,,,,,,,,,,,,,,,,,,
Rocío Fernández-Cotta,http://www.rociofernandezcotta.es/,info@rociofernandezcotta.es,,Retail,Apparel and fashion,Aaron,,,,,,,,,,,,,,,,,,,
Antonia Bueno,https://abfloristerias.es/,antoniabuenofloristerias@gmail.com,,Retail,Flowers,Aaron,,,,,,,,,,,,,,,,,,,
Guitarrería Alvarez & Bernal,http://www.guitarreriaalvarezybernal.com/,info@guitarreriaalvarezybernal.com,,Retail,Musical Instruments,Aaron,,,,,,,,,,,,,,,,,,,
Maestro Marcelino,http://www.maestromarcelino.com/,info@maestromarcelino.com,,Retail,Food and Beverages,Aaron,,,,,,,,,,,,,,,,,,,
La Cuádriga,http://www.lacuadriga.com/,info@lacuadriga.com,,Retail,"Wallets, Purses, Bags",Aaron,,,,,,,,,,,,,,,,,,,
DON COPION Y PROYECTOS SL,http://www.doncopion.es/,impression@doncopion.es,,Retail,Cushions,Aaron,,,,,,,,,,,,,,,,,,,
Con Las Manitas,http://www.conlasmanitas.es/,clm@conlasmanitas.es,,Retail,"Stationery, Hama Beads, etc",Aaron,,,,,,,,,,,,,,,,,,,
Ortopedia José Laguillo,http://www.ortopediajoselaguillo.com/,admin@ortopediajoselaguillo.com,,Retail,"Products, Bathroom, Footwear and Sanitary Clothing, Home, Mastectomy, Mobility, Technical Orthopedics, Featured Products",Aaron,,,,,,,,,,,,,,,,,,,
Autonouva,http://www.autonouva.com/,autonouva@gmail.com,,Retail,Cars,Aaron,,,,,,,,,,,,,,,,,,,
Colors Sweets,http://www.colorssweets.es/,,gloria@colorssweets.es,Retail,Gifts,Aaron,,,,,,,,,,,,,,,,,,,
Todo Repuestos Valme,http://www.repuestosvalme.com/,recambiosvalme@gmail.com,,Retail,Automotive Products,Aaron,,,,,,,,,,,,,,,,,,,
Intimanna,http://www.intimanna.com,info@intimanna.com,,Retail,Under Garments,Aaron,,,,,,,,,,,,,,,,,,,
Macba Life,http://www.macbalife.com,macbalife@gmail.com,,Retail,Apparel and fashion,Aaron,,,,,,,,,,,,,,,,,,,
Pulgar Verde,http://www.pulgarverde.com/,susanasabariego@hotmail.com,,Retail,Flowers,Aaron,,,,,,,,,,,,,,,,,,,
The Room Skateshop,http://www.theroomsk8.com/,theroomskateboarding@gmail.com,,Retail,SKATESHOP,Aaron,,,,,,,,,,,,,,,,,,,
Don Disco Sevilla,http://www.dondiscosevilla.com/,info@dondiscosevilla.com,,Retail,Aquarium Products,Aaron,,,,,,,,,,,,,,,,,,,
MOTOS RECAREDO,http://www.motosrecaredo.com/,recaredomotos@gmail.com,,Retail,Driving Products,Aaron,,,,,,,,,,,,,,,,,,,
Sevilla Música,https://sevillamusica.es/,info@sevillamusica.es,,Retail,Musical Instruments,Aaron,,,,,,,,,,,,,,,,,,,
Project Vipp,http://www.projectvipp.com,info@projectvipp.com,,Retail,Cosmetics,Aaron,,,,,,,,,,,,,,,,,,,
Copybras papelería,http://www.copybras.es/,info@copybras.es,,Retail,Products,Saim,,,,,,,,,,,,,,,,,,,
Nuneflor,http://www.nuneflor.com/,info@nuneflor.com,,Retail,flowers,Saim,,,,,,,,,,,,,,,,,,,
Stelars Clothing,http://www.stelars.es/,management@stelars.es,,Retail,Appearl & Fashion,Saim,,,,,,,,,,,,,,,,,,,
Librería Francesa El Bosque,http://www.libreriafrancesaelbosque.com/,elbosque@libreriafrancesaelbosque.com,,Retail,Books,Saim,,,,,,,,,,,,,,,,,,,
PonteMasGuapa,http://www.pontemasguapa.es/,info.pontemasguapa@pontemasguapa.es,,Retail,Appearl & Fashion,Saim,,,,,,,,,,,,,,,,,,,
daviansport,http://www.daviansport.es/,,ivan@daviansport.es,Retail,Sports,Saim,,,,,,,,,,,,,,,,,,,
Ferretería Del Olmo,http://www.ferreteriadelolmo.es/,informacion@ferreteriadelolmo.es,,Retail,Brass and non-ferrous metal articles,Saim,,,,,,,,,,,,,,,,,,,
Duduá,http://www.duduadudua.com/,hello@duduadudua.com,,Retail,"Festivalet and Talleres Nómadas, trips around crafts",Saim,,,,,,,,,,,,,,,,,,,
"Bowling Chamartin, pasión por el bowling",http://www.bowlingchamartin.com/,direccion@bowlingchamartin.com,,Retail,Bowling,Saim,,,,,,,,,,,,,,,,,,,
Bagoa Fashion,http://www.bagoafashion.com/,contact@prestashop.com,,Retail,Fashion store,Saim,,,,,,,,,,,,,,,,,,,
180 Obrador,http://www.180obrador.com/,180obrador@gmail.com,,Retail,bakery,Saim,,,,,,,,,,,,,,,,,,,
"Todotoys.com, S.L.",http://www.todotoy.es/,info@todotoy.es,,Retail,Playmobil,Saim,,,,,,,,,,,,,,,,,,,
Tienda Prado,http://www.tiendaprado.com/,tiendaprado@tiendaprado.com,,Retail,Books,Saim,,,,,,,,,,,,,,,,,,,
Guitar Hiro,http://www.guitar-hiro.com/,license@prestashop.com,,Retail,Vintage Guitars and Bass,Saim,,,,,,,,,,,,,,,,,,,
Mi Farmacia Madrid,http://www.mifarmaciamadrid.es/,info@mifarmaciamadrid.es,,Retail,Medical Products,Saim,,,,,,,,,,,,,,,,,,,
Farmacia Baix Guinardo,http://www.farmaciabaixguinardofmas.com/,juanperez@dominio.com,,Retail,Pharmacy,Saim,,,,,,,,,,,,,,,,,,,
TECNOPRECIOS · Informática & Tecnología,http://www.tecnoprecios.net/,info@tecnoprecios.net,,Retail,electronics and technology,Saim,,,,,,,,,,,,,,,,,,,
Quick Grinder Store,http://www.quickgrinder.com/,info@quickgrinder.com,,Retail,Grinder,Saim,,,,,,,,,,,,,,,,,,,
PLAMAK DISTRIBUCIONES SL,http://www.postercuadro.com/,info@postercuadro.com,,Retail,printing of posters and paintings,Saim,,,,,,,,,,,,,,,,,,,
MYBIKESPORT,http://www.mybikesport.es/,mybikesport@mybikesport.es,,Retail,Cycles,Saim,,,,,,,,,,,,,,,,,,,
Kamir Decoración y Regalos,http://www.kamir.es/,info@kamir.es,,Retail,gifts,Saim,,,,,,,,,,,,,,,,,,,
Eduardo Navarrete Showroom,http://www.eduardonavarrete.com/,hello@eduardonavarrete.com,,Retail,Appearl & Fashion,Saim,,,,,,,,,,,,,,,,,,,
Futon On Line,http://www.futononline.es/,info@futononline.es,,Retail,"futons, tatami mats, beds, sofa beds, portable futons, futon covers",Saim,,,,,,,,,,,,,,,,,,,
TucanoMonster XROAD LTD,http://www.tucanobikes.net/,,david@tucanobikes.com,Retail,electric bicycles,Saim,,,,,,,,,,,,,,,,,,,
Sana Locura,http://www.sanalocura.es/,franquicias@sanalocura.es,,Retail,Bakery,Saim,,,,,,,,,,,,,,,,,,,
Maquinariabar,http://www.maquinariabarhosteleria.com/,emailmbh@maquinariabarhosteleria.com,,Retail,electrical products,Saim,,,,,,,,,,,,,,,,,,,
FARMACIA EL PARQUE,http://www.farmaciaenmoratalaz.es/,info@farmaciamoratalaz.com,,Retail,Blood pressure Kits,Saim,,,,,,,,,,,,,,,,,,,
Fiestadecor,http://www.fiestadecor.es/,info@fiestadecor.es,,Retail,balloons,Saim,,,,,,,,,,,,,,,,,,,
Nino Álvarez,http://www.ninoalvarez.com/,info@ninoalvarez.com,,Retail,Appearl & Fashion,Saim,,,,,,,,,,,,,,,,,,,
Farmàcia Franquesa,http://www.1842.cat/,Info@1842.cat,,Retail,natural products,Saim,,,,,,,,,,,,,,,,,,,
Dermaregen,http://www.dermaregen.es/,marketing@dermascience.es,,Retail,anti-wrinkle cream and serum,Saim,,,,,,,,,,,,,,,,,,,
BeMyPool,http://www.bemypool.es/,hello@bemypool.es,,Retail,"removable pools, salt chlorinators, pool cleaners, saunas, accessories",Saim,,,,,,,,,,,,,,,,,,,
KANDS Papelería,http://www.kands.es/,info@kands.es,,Retail,Stationery store,Saim,,,,,,,,,,,,,,,,,,,
Shades World,http://www.shadesworld.online/,hello@shadesworld.online,,Retail,Glasses,Saim,,,,,,,,,,,,,,,,,,,
Farmacia Lidia Anton González,http://www.farmacialidiaantongonzalezfmas.com/,,lidiaagonzalez@hotmail.com,Retail,Pharmacy,Saim,,,,,,,,,,,,,,,,,,,
Snouts comida para perros y gatos,http://www.snouts.es/,info@snouts.es,,Retail,natural food and pastries for dogs,Saim,,,,,,,,,,,,,,,,,,,
Barcelona Outlet,http://www.barcelona-outlet.com/,info@barcelona-outlet.com,,Retail,Appearl & Fashion,Saim,,,,,,,,,,,,,,,,,,,
Fixedland,http://www.fixedland.com/,info@rakhorcycles.com,,Retail,bike shop specializing in single speed and track bikes,Saim,,,,,,,,,,,,,,,,,,,
Farmacia Irene Padilla,http://www.farmaciairenepadillafmas.com/,farmaciairenepadilla@hotmail.com,,Retail,Pharmacy,Saim,,,,,,,,,,,,,,,,,,,
Tartine Et Chocolat Barcelona,http://www.tartineetchocolatbcn.com/,diagonal@tartineetchocolatbcn.com,,Retail,leather garments and accessories,Saim,,,,,,,,,,,,,,,,,,,
TIENDA ONLINE DE INFORMATICA - DATA SYSTEM,http://www.tiendadatasystem.es/,info@tiendadatasystem.es,,Retail,Computer store,Saim,,,,,,,,,,,,,,,,,,,
Eatlyo.com. Todos,http://www.eatlyo.com/,team@eatlyo.com,,Retail,Freeze-dried food,Saim,,,,,,,,,,,,,,,,,,,
CENTRO ORTOPEDICO 41 SL,http://www.ortopedia41.com/,pedidos@ortopedia41.com,,Retail,Orthopedic products,Saim,,,,,,,,,,,,,,,,,,,
Farmasmart,http://www.farmasmart.es/,info@farmasmart.es,,Retail,Pharmaceutical and health products,Saim,,,,,,,,,,,,,,,,,,,
Tienda de Magia en Madrid,http://www.asdemagia.com/,tienda@asdemagia.com,,Retail,Magic-related products,Saim,,,,,,,,,,,,,,,,,,,
Bolsos de Firma,http://www.bolsosdefirma.com/,info@bolsosdefirma.com,,Retail,Designer handbags,Saim,,,,,,,,,,,,,,,,,,,
LIAH Timeless Woman,http://www.liah.cat/,info@liah.cat,,Retail,Luxury knitwear,Saim,,,,,,,,,,,,,,,,,,,
Finumas,http://www.finumas.es/,info@finumas.es,,Retail,philately and numismatics store,Saim,,,,,,,,,,,,,,,,,,,
lavapotienda.com,http://www.lavapotienda.com/,web@lavapotienda.com,,Retail,Cleaning products,Saim,,,,,,,,,,,,,,,,,,,
TuCerradura,http://www.ferrtronic.com/,info@ferrtronic.com,,Retail,Electronic components,Saim,,,,,,,,,,,,,,,,,,,
Mercería Santa Ana,http://www.merceriasantaana.com/,info@merceriasantaana.com,,Retail,Sewing and haberdashery supplies,Saim,,,,,,,,,,,,,,,,,,,
Herbolario Capitán Haya,http://www.herbolariocapitanhaya.es/,info@farmaciadonramon.com,,Retail,Herbal and natural health products,Saim,,,,,,,,,,,,,,,,,,,
GoSurferos,http://www.gosurferos.com/,info@gosurferos.com,,Retail,Surfing equipment and accessories,Saim,,,,,,,,,,,,,,,,,,,
JCM,http://www.jcmonster.store/,hello@jcmonster.com,angel.joanne@gmail.com,Retail,Handcrafted ceramics,Saim,,,,,,,,,,,,,,,,,,,
ALMACENES SANFLEX SA,http://www.sanflex.com/,info@sanflex.com,,Retail,Industrial and safety products,Saim,,,,,,,,,,,,,,,,,,,
El Infante,http://www.elinfante.es/,elinfante@elinfante.es,,Retail,Children's clothing and accessories,Saim,,,,,,,,,,,,,,,,,,,
Tablas De Snowboard,http://www.tablasdesnowboard.es/,hola@tablasdesnowboard.es,,Retail,Snowboards and winter sports gear,Saim,,,,,,,,,,,,,,,,,,,
Tactical Center,http://www.tacticalcenter.es/,info@tacticalcenter.es,,Retail,Airsoft guns and tactical gear,Saim,,,,,,,,,,,,,,,,,,,
Calzados la Estrella,http://www.calzadoslaestrella.es/,info@calzadoslaestrella.es,,Retail,Footwear and shoes,Saim,,,,,,,,,,,,,,,,,,,
Ghetto Shop Streetwear,http://www.ghettoshop.es/,info@ghettoshop.es,,Retail,Urban and streetwear clothing,Saim,,,,,,,,,,,,,,,,,,,
Granja Avícola Torres,http://www.granjatorres.com/,granjatorres@hotmail.com,,Retail,Poultry and farm products,Saim,,,,,,,,,,,,,,,,,,,
Bamym,http://www.bamymshop.com/,info@bamym.com,,Retail,Fashion and accessories,Saim,,,,,,,,,,,,,,,,,,,
La Cova del Col.leccionisme,http://www.la-cova.com/,nostracova@gmail.com,,Retail,Artisanal cheeses and dairy products,Saim,,,,,,,,,,,,,,,,,,,
Farmacia Arteaga,http://www.arteagafarmacia.es/,info@arteagafarmacia.es,,Retail,Pharmaceutical and healthcare products,Saim,,,,,,,,,,,,,,,,,,,
Atlántica Juegos,http://www.atlanticajuegos.com/,estrategia@atlanticajuegos.com,,Retail,Board games and wargames,Saim,,,,,,,,,,,,,,,,,,,
Llibres I Papers Antics,http://www.gastronomiallibres.com/,centro-emprego@gmail.com,,Retail,Gastronomy and culinary books,Saim,,,,,,,,,,,,,,,,,,,
Central de l’Estilogràfica,http://www.central-estilografica.com/,bcn@central-estilografica.com,,Retail,Writing instruments and stationery,Saim,,,,,,,,,,,,,,,,,,,
GARRIGA MOTO SHOP,http://www.garrigamotoshop.com/,info@garrigamotoshop.com,,Retail,Motorcycle gear and accessories,Saim,,,,,,,,,,,,,,,,,,,
Gijoe,http://www.gijoebcn.com/,web@gijoebcn.com,,Retail,Collectible action figures and toys,Saim,,,,,,,,,,,,,,,,,,,
Productes de la Terra,http://www.productesdelaterra.cat/,info@productesdelaterra.cat,,Retail,Artisanal Food Products,Saim,,,,,,,,,,,,,,,,,,,
Texfoto,http://www.texfoto.com/,info@texfoto.com,,Retail,Decorative Wall Art,Saim,,,,,,,,,,,,,,,,,,,
RcMadrid.com,http://www.rcmadrid.com/,info@rcmadrid.com,,Retail,RC Cars and Accessories,Saim,,,,,,,,,,,,,,,,,,,
Ediciones Gnósticas,http://www.edicionesgnosticas.es/,info@edicionesgnosticas.es,,Retail,Gnostic Books and Publications,Saim,,,,,,,,,,,,,,,,,,,
Tienda de artículos de pesca y carpfishing,http://www.tiendacarpones.com/,danicarpones@gmail.com,,Retail,Carp Fishing Gear,Saim,,,,,,,,,,,,,,,,,,,
Tu Mundo Fantástico,http://www.tumundofantastico.com/,tienda@tumundofantastico.com,,Retail,Fantasy and Collectible Items,Saim,,,,,,,,,,,,,,,,,,,
L'ART GUINARDO SA,http://www.artguinardo.com/,musica@artguinardo.com,,Retail,musical instruments,Saim,,,,,,,,,,,,,,,,,,,
